player_id,salary,player_name,Age,Pos,Tm,G,GS,MP,TrV,EFF,Tm_use_total,eFGp,FG,FGA,FGp,X3P,X3PA,X3Pp,X2P,X2PA,X2Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FTF,PTS_per_game,Tm_FGA,Tm_MP,Tm_FTA,Tm_G,Tm_TOV,ASTTOVR,FG_MP,FGA_MP,FGp_MP,X3P_MP,X3PA_MP,X3Pp_MP,X2P_MP,X2PA_MP,X2Pp_MP,FT_MP,FTA_MP,FTp_MP,ORB_MP,DRB_MP,TRB_MP,AST_MP,STL_MP,BLK_MP,TOV_MP,PF_MP,PTS_per_MP,FTF_MP,Creds,ApproxV
423,20000000,Jabari Parker,23,"PF, PF","WAS, CHI",64,17,1724,613.5117,1143.6406,0.4893,0.5334,369,749,0.4927,61,195,0.3128,308,554,0.556,131,184,0.712,79,342,421,152,46,30,151,145,930,0.2457,14.5312,7387,19930,1963,82,1154,1.0066,0.214,0.4345,3e-4,0.0354,0.1131,2e-4,0.1787,0.3213,3e-4,0.076,0.1067,4e-4,0.0458,0.1984,0.2442,0.0882,0.0267,0.0174,0.0876,0.0841,0.5394,1e-4,995,8.4362
431,85457,Gary Payton,26,PG,WAS,3,0,16,37.9675,17.6667,0.2384,0.6875,5,8,0.625,1,2,0.5,4,6,0.6667,0,0,0,1,1,2,4,3,1,1,2,11,0,3.6667,7387,19930,1963,82,1154,4,0.3125,0.5,0.0391,0.0625,0.125,0.0312,0.25,0.375,0.0417,0,0,0,0.0625,0.0625,0.125,0.25,0.1875,0.0625,0.0625,0.125,0.6875,0,17,0.3987
438,26011913,Otto Porter,25,"SF, SF","WAS, CHI",56,43,1683,549.1159,963.8393,0.3948,0.5459,299,643,0.465,104,256,0.4062,195,387,0.5039,78,96,0.8125,54,260,314,120,82,31,65,108,780,0.1493,13.9286,7387,19930,1963,82,1154,1.8462,0.1777,0.3821,3e-4,0.0618,0.1521,2e-4,0.1159,0.2299,3e-4,0.0463,0.057,5e-4,0.0321,0.1545,0.1866,0.0713,0.0487,0.0184,0.0386,0.0642,0.4635,1e-4,900,7.8246
440,2494346,Bobby Portis,23,"PF, PF","WAS, CHI",50,28,1299,557.571,869.52,0.4983,0.504,279,628,0.4443,75,191,0.3927,204,437,0.4668,77,97,0.7938,109,294,403,72,35,20,74,145,710,0.1545,14.2,7387,19930,1963,82,1154,0.973,0.2148,0.4834,3e-4,0.0577,0.147,3e-4,0.157,0.3364,4e-4,0.0593,0.0747,6e-4,0.0839,0.2263,0.3102,0.0554,0.0269,0.0154,0.057,0.1116,0.5466,1e-4,797,7.1429
450,975824,Chasson Randle,25,PG,WAS,49,2,743,276.4279,306.1224,0.1639,0.5253,91,217,0.4194,46,115,0.4,45,102,0.4412,43,62,0.6935,10,46,56,97,25,3,43,91,271,0.2857,5.5306,7387,19930,1963,82,1154,2.2558,0.1225,0.2921,6e-4,0.0619,0.1548,5e-4,0.0606,0.1373,6e-4,0.0579,0.0834,9e-4,0.0135,0.0619,0.0754,0.1306,0.0336,0.004,0.0579,0.1225,0.3647,4e-4,264,3.1188
457,13155324,Austin Rivers,26,"SG, SG","WAS, HOU",76,15,2028,415.0739,631.1053,0.2946,0.4965,232,572,0.4056,104,327,0.318,128,245,0.5224,50,95,0.5263,25,137,162,167,47,23,68,207,618,0.1661,8.1316,7387,19930,1963,82,1154,2.4559,0.1144,0.2821,2e-4,0.0513,0.1612,2e-4,0.0631,0.1208,3e-4,0.0247,0.0468,3e-4,0.0123,0.0676,0.0799,0.0823,0.0232,0.0113,0.0335,0.1021,0.3047,1e-4,564,5.5111
462,77250,Devin Robinson,23,SF,WAS,7,0,95,112.5234,64.7143,0.1792,0.5938,19,32,0.5938,0,2,0,19,30,0.6333,9,14,0.6429,6,14,20,6,4,6,2,11,47,0.4375,6.7143,7387,19930,1963,82,1154,3,0.2,0.3368,0.0063,0,0.0211,0,0.2,0.3158,0.0067,0.0947,0.1474,0.0068,0.0632,0.1474,0.2105,0.0632,0.0421,0.0632,0.0211,0.1158,0.4947,0.0046,63,1.0648
474,3129187,Tomas Satoransky,27,PG,WAS,80,54,2164,533.5367,1178.5,0.1411,0.5453,257,530,0.4849,64,162,0.3951,193,368,0.5245,131,160,0.8188,82,197,279,399,82,13,120,172,709,0.3019,8.8625,7387,19930,1963,82,1154,3.325,0.1188,0.2449,2e-4,0.0296,0.0749,2e-4,0.0892,0.1701,2e-4,0.0605,0.0739,4e-4,0.0379,0.091,0.1289,0.1844,0.0379,0.006,0.0555,0.0795,0.3276,1e-4,1060,8.8463
541,19169800,John Wall,28,PG,WAS,32,32,1104,398.4852,772.2188,0.2879,0.49,245,552,0.4438,51,169,0.3018,194,383,0.5065,122,175,0.6971,15,101,116,279,49,29,121,71,663,0.317,20.7188,7387,19930,1963,82,1154,2.3058,0.2219,0.5,4e-4,0.0462,0.15310000000000001,3e-4,0.1757,0.3469,5e-4,0.1105,0.1585,6e-4,0.0136,0.0915,0.1051,0.2527,0.0444,0.0263,0.1096,0.0643,0.6005,3e-4,655,6.1654
550,247827,Okaro White,26,PF,WAS,3,0,6,0,0,0.1413,0,0,2,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,7387,19930,1963,82,1154,0,0,0.3333,0,0,0.3333,0,0,0,0,0,0,0,0.1667,0.1667,0.3333,0,0,0,0,0,0,0,0,0
22,2393887,Carmelo Anthony,34,PF,HOU,10,2,294,57.7961,124.2,0.2047,0.4917,49,121,0.405,21,64,0.3281,28,57,0.4912,15,22,0.6818,9,45,54,5,4,7,8,32,134,0.1818,13.4,7163,19830,2001,82,1094,0.625,0.1667,0.4116,0.0014,0.0714,0.2177,0.0011,0.0952,0.1939,0.0017,0.051,0.0748,0.0023,0.0306,0.15310000000000001,0.1837,0.017,0.0136,0.0238,0.0272,0.1088,0.4558,6e-4,117,1.694
96,15793104,Clint Capela,24,C,HOU,67,67,2249,701.8245,1849.597,0.1816,0.6475,474,732,0.6475,0,0,0,474,732,0.6475,166,261,0.636,298,550,848,96,44,102,94,168,1114,0.3566,16.6269,7163,19830,2001,82,1094,1.0213,0.2108,0.3255,3e-4,0,0,0,0.2108,0.3255,3e-4,0.0738,0.1161,3e-4,0.1325,0.2446,0.3771,0.0427,0.0196,0.0454,0.0418,0.0747,0.4953,2e-4,1757,12.9229
101,1468082,Michael Carter-Williams,27,"PG, PG","HOU, ORL",28,1,372,200.6974,210.2857,0.4077,0.4146,46,123,0.374,10,38,0.2632,36,85,0.4235,32,53,0.6038,19,51,70,70,20,15,20,48,134,0.4309,4.7857,7163,19830,2001,82,1094,3.5,0.1237,0.3306,0.001,0.0269,0.1022,7e-4,0.0968,0.2285,0.0011,0.086,0.1425,0.0016,0.0511,0.1371,0.1882,0.1882,0.0538,0.0403,0.0538,0.129,0.3602,0.0012,191,2.4466
110,137374,Chris Chiozza,23,PG,HOU,7,0,33,27.1446,9.8571,0.1184,0.375,2,8,0.25,2,5,0.4,0,3,0,0,0,0,1,3,4,4,1,1,1,2,6,0,0.8571,7163,19830,2001,82,1094,4,0.0606,0.2424,0.0076,0.0606,0.1515,0.0121,0,0.0909,0,0,0,0,0.0303,0.0909,0.1212,0.1212,0.0303,0.0303,0.0303,0.0606,0.1818,0,9,0.2474
111,3206160,Marquese Chriss,21,"PF, PF","HOU, CLE",43,2,499,274.7526,247.1628,0.4115,0.4167,67,180,0.3722,16,72,0.2222,51,108,0.4722,32,45,0.7111,40,102,142,22,17,11,36,81,182,0.25,4.2326,7163,19830,2001,82,1094,0.6111,0.1343,0.3607,7e-4,0.0321,0.1443,4e-4,0.1022,0.2164,9e-4,0.0641,0.0902,0.0014,0.0802,0.2044,0.2846,0.0441,0.0341,0.022,0.0721,0.1623,0.3647,5e-4,212,2.6457
113,674122,Gary Clark,24,PF,HOU,51,2,641,256.3421,226.8627,0.1091,0.4669,50,151,0.3311,41,138,0.2971,9,13,0.6923,7,7,1,24,92,116,18,20,26,7,47,148,0.0464,2.902,7163,19830,2001,82,1094,2.5714,0.078,0.2356,5e-4,0.064,0.2153,5e-4,0.014,0.0203,0.0011,0.0109,0.0109,0.0016,0.0374,0.1435,0.181,0.0281,0.0312,0.0406,0.0109,0.0733,0.2309,1e-4,220,2.7202
162,77250,Vincent Edwards,22,SF,HOU,2,0,16,9.1508,2,0.1085,0.375,1,4,0.25,1,4,0.25,0,0,0,0,0,0,1,1,2,0,0,0,0,0,3,0,1.5,7163,19830,2001,82,1094,0,0.0625,0.25,0.0156,0.0625,0.25,0.0156,0,0,0,0,0,0,0.0625,0.0625,0.125,0,0,0,0,0,0.1875,0,2,0.0801
174,14242782,Kenneth Faried,29,"C, C","HOU, BRK",37,13,728,323.4504,549.1081,0.3998,0.6038,156,265,0.5887,8,25,0.32,148,240,0.6167,64,99,0.6465,97,153,250,20,17,23,33,82,384,0.3736,10.3784,7163,19830,2001,82,1094,0.6061,0.2143,0.364,8e-4,0.011,0.0343,4e-4,0.2033,0.3297,8e-4,0.0879,0.136,9e-4,0.1332,0.2102,0.3434,0.0275,0.0234,0.0316,0.0453,0.1126,0.5275,5e-4,517,5.163
207,13500375,Eric Gordon,30,SG,HOU,68,53,2158,365.9302,859.6765,0.2202,0.5245,384,938,0.4094,216,600,0.36,168,338,0.497,119,152,0.7829,17,131,148,129,41,27,90,143,1103,0.162,16.2206,7163,19830,2001,82,1094,1.4333,0.1779,0.4347,2e-4,0.1001,0.278,2e-4,0.0778,0.1566,2e-4,0.0551,0.0704,4e-4,0.0079,0.0607,0.0686,0.0598,0.019,0.0125,0.0417,0.0663,0.5111,1e-4,771,6.9674
218,1512601,Gerald Green,33,SG,HOU,73,0,1473,198.2427,598.2466,0.1953,0.5346,231,578,0.3997,156,441,0.3537,75,137,0.5474,57,68,0.8382,30,152,182,40,33,27,55,126,675,0.1176,9.2466,7163,19830,2001,82,1094,0.7273,0.1568,0.3924,3e-4,0.1059,0.2994,2e-4,0.0509,0.093,4e-4,0.0387,0.0462,6e-4,0.0204,0.1032,0.1236,0.0272,0.0224,0.0183,0.0373,0.0855,0.4582,1e-4,544,5.3639
224,30570000,James Harden,29,PG,HOU,78,78,2867,565.71,2963.0385,0.4047,0.5406,843,1909,0.4416,378,1028,0.3677,465,881,0.5278,754,858,0.8788,66,452,518,586,158,58,387,244,2818,0.4494,36.1282,7163,19830,2001,82,1094,1.5142,0.294,0.6659,2e-4,0.1318,0.3586,1e-4,0.1622,0.3073,2e-4,0.263,0.2993,3e-4,0.023,0.1577,0.1807,0.2044,0.0551,0.0202,0.135,0.0851,0.9829,2e-4,2581,17.2434
234,838464,Isaiah Hartenstein,20,PF,HOU,28,0,221,165.637,109.5357,0.1182,0.5122,20,41,0.4878,2,6,0.3333,18,35,0.5143,11,14,0.7857,21,26,47,15,7,12,13,56,53,0.3415,1.8929,7163,19830,2001,82,1094,1.1538,0.0905,0.1855,0.0022,0.009,0.0271,0.0015,0.0814,0.1584,0.0023,0.0498,0.0633,0.0036,0.095,0.1176,0.2127,0.0679,0.0317,0.0543,0.0588,0.2534,0.2398,0.0015,97,1.4718
576,3651480,Nene,36,C,HOU,42,2,546,41.4552,260.7381,0.1174,0.5172,60,116,0.5172,0,3,0,60,113,0.531,31,47,0.6596,34,89,123,26,18,15,11,87,151,0.4052,3.5952,7163,19830,2001,82,1094,2.3636,0.1099,0.2125,9e-4,0,0.0055,0,0.1099,0.207,0.001,0.0568,0.0861,0.0012,0.0623,0.163,0.2253,0.0476,0.033,0.0275,0.0201,0.1593,0.2766,7e-4,250,2.9939
257,247827,Danuel House,25,SF,HOU,39,13,979,354.4004,428.1026,0.1411,0.6151,118,252,0.4683,74,178,0.4157,44,74,0.5946,56,71,0.7887,25,115,140,40,21,11,35,80,366,0.2817,9.3846,7163,19830,2001,82,1094,1.1429,0.1205,0.2574,5e-4,0.0756,0.1818,4e-4,0.0449,0.0756,6e-4,0.0572,0.0725,8e-4,0.0255,0.1175,0.143,0.0409,0.0215,0.0112,0.0358,0.0817,0.3739,3e-4,394,4.2112
295,198579,Terrence Jones,27,PF,HOU,2,0,5,4.335,1.5,0.4722,0.25,1,4,0.25,0,2,0,1,2,0.5,0,1,0,0,4,4,0,0,0,1,1,2,0.25,1,7163,19830,2001,82,1094,0,0.2,0.8,0.05,0,0.4,0,0.2,0.4,0.1,0,0.2,0,0,0.8,0.8,0,0,0,0.2,0.2,0.4,0.05,1,0.0476
307,14631250,Brandon Knight,27,"PG, PG","HOU, CLE",39,26,736,221.0903,250.2308,0.3846,0.4596,99,260,0.3808,41,129,0.3178,58,131,0.4427,27,34,0.7941,10,49,59,71,21,2,30,62,266,0.1308,6.8205,7163,19830,2001,82,1094,2.3667,0.1345,0.3533,5e-4,0.0557,0.1753,4e-4,0.0788,0.178,6e-4,0.0367,0.0462,0.0011,0.0136,0.0666,0.0802,0.0965,0.0285,0.0027,0.0408,0.0842,0.3614,2e-4,221,2.7294
408,663255,James Nunnally,28,"SF, SF","HOU, MIN",15,0,102,45.5684,26.9333,0.3045,0.4706,12,34,0.3529,8,25,0.32,4,9,0.4444,4,4,1,0,5,5,7,1,0,1,10,36,0.1176,2.4,7163,19830,2001,82,1094,7,0.1176,0.3333,0.0035,0.0784,0.2451,0.0031,0.0392,0.0882,0.0044,0.0392,0.0392,0.0098,0,0.049,0.049,0.0686,0.0098,0,0.0098,0.098,0.3529,0.0012,26,0.5483
428,35654150,Chris Paul,33,PG,HOU,58,58,1857,292.7991,1327.3793,0.2247,0.5076,302,720,0.4194,127,355,0.3577,175,365,0.4795,175,203,0.8621,36,229,265,473,114,18,152,146,906,0.2819,15.6207,7163,19830,2001,82,1094,3.1118,0.1626,0.3877,2e-4,0.0684,0.1912,2e-4,0.0942,0.1966,3e-4,0.0942,0.1093,5e-4,0.0194,0.1233,0.1427,0.2547,0.0614,0.0097,0.0819,0.0786,0.4879,2e-4,1178,9.575
447,1378242,Zhou Qi,23,PF,HOU,1,0,1,8.8525,2,0.434,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7163,19830,2001,82,1094,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0801
525,7959537,PJ Tucker,33,PF,HOU,82,82,2802,266.2303,1012.2317,0.0948,0.5354,207,523,0.3958,146,387,0.3773,61,136,0.4485,41,59,0.6949,121,358,479,96,132,39,63,252,601,0.1128,7.3293,7163,19830,2001,82,1094,1.5238,0.0739,0.1867,1e-4,0.0521,0.1381,1e-4,0.0218,0.0485,2e-4,0.0146,0.0211,2e-4,0.0432,0.1278,0.1709,0.0343,0.0471,0.0139,0.0225,0.0899,0.2145,0,950,8.1484
4,236854,Jaylen Adams,22,PG,ATL,34,1,428,212.6533,177.1765,0.1349,0.4591,38,110,0.3455,25,74,0.3378,13,36,0.3611,7,9,0.7778,11,49,60,65,14,5,28,45,108,0.0818,3.1765,7524,19855,1918,82,1397,2.3214,0.0888,0.257,8e-4,0.0584,0.1729,8e-4,0.0304,0.0841,8e-4,0.0164,0.021,0.0018,0.0257,0.1145,0.1402,0.1519,0.0327,0.0117,0.0654,0.1051,0.2523,2e-4,150,2.041
18,2516047,Justin Anderson,25,SF,ATL,48,4,463,226.8313,217.5208,0.1716,0.4841,64,157,0.4076,24,77,0.3117,40,80,0.5,26,35,0.7429,24,60,84,23,22,13,23,48,178,0.2229,3.7083,7524,19855,1918,82,1397,1,0.1382,0.3391,9e-4,0.0518,0.1663,7e-4,0.0864,0.1728,0.0011,0.0562,0.0756,0.0016,0.0518,0.1296,0.1814,0.0497,0.0475,0.0281,0.0497,0.1037,0.3844,5e-4,195,2.4849
42,18089888,Kent Bazemore,29,SG,ATL,67,35,1643,393.2326,860.194,0.22,0.4718,278,691,0.4023,96,300,0.32,182,391,0.4655,127,175,0.7257,37,224,261,152,89,42,121,170,779,0.2533,11.6269,7524,19855,1918,82,1397,1.2562,0.1692,0.4206,2e-4,0.0584,0.1826,2e-4,0.1108,0.238,3e-4,0.0773,0.1065,4e-4,0.0225,0.1363,0.1589,0.0925,0.0542,0.0256,0.0736,0.1035,0.4741,2e-4,741,6.7631
48,1634640,DeAndre Bembry,24,SG,ATL,82,15,1931,559.3062,1001.2683,0.1722,0.487,275,616,0.4464,50,173,0.289,225,443,0.5079,87,136,0.6397,54,304,358,202,105,41,142,190,687,0.2208,8.378,7524,19855,1918,82,1397,1.4225,0.1424,0.319,2e-4,0.0259,0.0896,1e-4,0.1165,0.2294,3e-4,0.0451,0.0704,3e-4,0.028,0.1574,0.1854,0.1046,0.0544,0.0212,0.0735,0.0984,0.3558,1e-4,861,7.5689
99,2393887,Vince Carter,42,PF,ATL,76,9,1330,-287.474,622.3684,0.1667,0.5502,196,468,0.4188,123,316,0.3892,73,152,0.4803,47,66,0.7121,31,163,194,87,44,27,48,141,562,0.141,7.3947,7524,19855,1918,82,1397,1.8125,0.1474,0.3519,3e-4,0.0925,0.2376,3e-4,0.0549,0.1143,4e-4,0.0353,0.0496,5e-4,0.0233,0.1226,0.1459,0.0654,0.0331,0.0203,0.0361,0.106,0.4226,1e-4,575,5.5915
116,2299080,John Collins,21,PF,ATL,61,59,1829,716.4605,1534.0328,0.2375,0.5927,465,831,0.5596,55,158,0.3481,410,673,0.6092,203,266,0.7632,219,376,595,121,22,39,120,199,1188,0.3201,19.4754,7524,19855,1918,82,1397,1.0083,0.2542,0.4543,3e-4,0.0301,0.0864,2e-4,0.2242,0.368,3e-4,0.111,0.1454,4e-4,0.1197,0.2056,0.3253,0.0662,0.012,0.0213,0.0656,0.1088,0.6495,2e-4,1416,10.992
137,1741503,Deyonta Davis,22,C,ATL,9,0,118,126.5287,73.6667,0.1013,0.6818,15,22,0.6818,0,1,0,15,21,0.7143,6,10,0.6,10,26,36,5,3,5,3,12,36,0.4545,4,7524,19855,1918,82,1397,1.6667,0.1271,0.1864,0.0058,0,0.0085,0,0.1271,0.178,0.0061,0.0508,0.0847,0.0051,0.0847,0.2203,0.3051,0.0424,0.0254,0.0424,0.0254,0.1017,0.3051,0.0039,71,1.1647
139,6300000,Dewayne Dedmon,29,C,ATL,64,52,1609,459.2996,1113.6875,0.1667,0.5713,259,526,0.4924,83,217,0.3825,176,309,0.5696,92,113,0.8142,105,375,480,90,69,71,84,214,693,0.2148,10.8281,7524,19855,1918,82,1397,1.0714,0.161,0.3269,3e-4,0.0516,0.1349,2e-4,0.1094,0.192,4e-4,0.0572,0.0702,5e-4,0.0653,0.2331,0.2983,0.0559,0.0429,0.0441,0.0522,0.133,0.4307,1e-4,1031,8.6641
153,1378242,Tyler Dorsey,22,"SG, SG","ATL, MEM",48,11,698,315.6293,300.4375,0.3862,0.4886,107,264,0.4053,44,132,0.3333,63,132,0.4773,38,61,0.623,27,86,113,56,14,2,27,53,296,0.2311,6.1667,7524,19855,1918,82,1397,2.0741,0.1533,0.3782,6e-4,0.063,0.1891,5e-4,0.0903,0.1891,7e-4,0.0544,0.0874,9e-4,0.0387,0.1232,0.1619,0.0802,0.0201,0.0029,0.0387,0.0759,0.4241,3e-4,274,3.207
220,1349383,Daniel Hamilton,23,SG,ATL,19,3,204,129.7552,92.1579,0.1568,0.45,23,60,0.3833,8,23,0.3478,15,37,0.4054,3,6,0.5,10,37,47,22,6,1,16,19,57,0.1,3,7524,19855,1918,82,1397,1.375,0.1127,0.2941,0.0019,0.0392,0.1127,0.0017,0.0735,0.1814,0.002,0.0147,0.0294,0.0025,0.049,0.1814,0.2304,0.10780000000000001,0.0294,0.0049,0.0784,0.0931,0.2794,5e-4,77,1.2378
259,2250960,Kevin Huerter,20,SG,ATL,75,59,2048,585.795,877.5467,0.157,0.5221,275,657,0.4186,136,353,0.3853,139,304,0.4572,41,56,0.7321,60,185,245,214,65,25,109,155,727,0.0852,9.6933,7524,19855,1918,82,1397,1.9633,0.1343,0.3208,2e-4,0.0664,0.1724,2e-4,0.0679,0.1484,2e-4,0.02,0.0273,4e-4,0.0293,0.0903,0.1196,0.1045,0.0317,0.0122,0.0532,0.0757,0.355,0,770,6.9606
260,47370,Isaac Humphries,21,C,ATL,5,1,56,35.7056,12,0.1525,0.3571,6,21,0.2857,3,11,0.2727,3,10,0.3,0,0,0,4,7,11,0,1,0,0,7,15,0,3,7524,19855,1918,82,1397,0,0.1071,0.375,0.0051,0.0536,0.1964,0.0049,0.0536,0.1786,0.0054,0,0,0,0.0714,0.125,0.1964,0,0.0179,0,0,0.125,0.2679,0,12,0.307
323,4350000,Alex Len,25,C,ATL,77,31,1544,564.3918,1054.7403,0.2213,0.5509,320,648,0.4938,74,204,0.3627,246,444,0.5541,140,216,0.6481,158,266,424,86,27,69,97,200,854,0.3333,11.0909,7524,19855,1918,82,1397,0.8866,0.2073,0.4197,3e-4,0.0479,0.1321,2e-4,0.1593,0.2876,4e-4,0.0907,0.1399,4e-4,0.1023,0.1723,0.2746,0.0557,0.0175,0.0447,0.0628,0.1295,0.5531,2e-4,959,8.2062
435,12400000,Miles Plumlee,30,C,ATL,18,0,173,104.841,115.4444,0.1674,0.6667,32,48,0.6667,0,0,0,32,48,0.6667,16,30,0.5333,16,23,39,17,6,4,10,14,80,0.625,4.4444,7524,19855,1918,82,1397,1.7,0.185,0.2775,0.0039,0,0,0,0.185,0.2775,0.0039,0.0925,0.1734,0.0031,0.0925,0.1329,0.2254,0.0983,0.0347,0.0231,0.0578,0.0809,0.4624,0.0036,106,1.5731
444,77250,Alex Poythress,25,PF,ATL,21,1,305,189.2867,161.381,0.1423,0.5494,40,81,0.4938,9,23,0.3913,31,58,0.5345,18,29,0.6207,29,47,76,17,4,10,13,47,107,0.358,5.0952,7524,19855,1918,82,1397,1.3077,0.1311,0.2656,0.0016,0.0295,0.0754,0.0013,0.1016,0.1902,0.0018,0.059,0.0951,0.002,0.0951,0.1541,0.2492,0.0557,0.0131,0.0328,0.0426,0.1541,0.3508,0.0012,149,2.0308
483,47370,Jordan Sibert,26,SG,ATL,1,0,4,10.4678,3,0.1017,1.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7524,19855,1918,82,1397,0,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,3,0.1085
499,1622520,Omari Spellman,21,PF,ATL,46,11,805,391.6828,404.3261,0.1489,0.4918,98,244,0.4016,44,128,0.3438,54,116,0.4655,32,45,0.7111,72,122,194,47,26,25,31,67,272,0.1844,5.913,7524,19855,1918,82,1397,1.5161,0.1217,0.3031,5e-4,0.0547,0.159,4e-4,0.0671,0.1441,6e-4,0.0398,0.0559,9e-4,0.0894,0.1516,0.241,0.0584,0.0323,0.0311,0.0385,0.0832,0.3379,2e-4,374,4.0498
446,2526840,Taurean Prince,24,SF,ATL,55,47,1552,499.0125,776.1818,0.1952,0.5446,262,594,0.4411,123,315,0.3905,139,279,0.4982,95,116,0.819,22,177,199,118,53,19,100,141,742,0.1953,13.4909,7524,19855,1918,82,1397,1.18,0.1688,0.3827,3e-4,0.0793,0.203,3e-4,0.0896,0.1798,3e-4,0.0612,0.0747,5e-4,0.0142,0.114,0.1282,0.076,0.0341,0.0122,0.0644,0.0909,0.4781,1e-4,678,6.3271
569,5363280,Trae Young,20,PG,ATL,81,81,2503,731.493,1784.1975,0.2837,0.4801,525,1256,0.418,156,482,0.3237,369,774,0.4767,343,414,0.8285,64,237,301,653,72,15,308,140,1549,0.3296,19.1235,7524,19855,1918,82,1397,2.1201,0.2097,0.5018,2e-4,0.0623,0.1926,1e-4,0.1474,0.3092,2e-4,0.137,0.1654,3e-4,0.0256,0.0947,0.1203,0.2609,0.0288,0.006,0.1231,0.0559,0.6189,1e-4,1480,11.3626
573,213948,Tyler Zeller,29,"C, C","ATL, MEM",6,1,93,73.3402,59.3333,0.2914,0.5333,16,30,0.5333,0,1,0,16,29,0.5517,14,18,0.7778,11,13,24,4,1,3,4,20,46,0.6,7.6667,7524,19855,1918,82,1397,1,0.172,0.3226,0.0057,0,0.0108,0,0.172,0.3118,0.0059,0.1505,0.1935,0.0084,0.1183,0.1398,0.2581,0.043,0.0108,0.0323,0.043,0.2151,0.4946,0.0065,56,0.9748
38,838464,Keita Bates-Diop,23,SF,MIN,30,3,503,230.3175,190.5333,0.1407,0.4683,60,142,0.4225,13,52,0.25,47,90,0.5222,18,28,0.6429,16,67,83,17,18,14,14,29,151,0.1972,5.0333,7483,19830,1995,82,1074,1.2143,0.1193,0.2823,8e-4,0.0258,0.1034,5e-4,0.0934,0.1789,0.001,0.0358,0.0557,0.0013,0.0318,0.1332,0.165,0.0338,0.0358,0.0278,0.0278,0.0577,0.3002,4e-4,177,2.3108
40,8575916,Jerryd Bayless,30,PG,MIN,34,6,657,171.6906,249.0588,0.1755,0.4196,82,230,0.3565,29,98,0.2959,53,132,0.4015,16,28,0.5714,11,51,62,119,18,2,32,56,209,0.1217,6.1471,7483,19830,1995,82,1074,3.7188,0.1248,0.3501,5e-4,0.0441,0.1492,5e-4,0.0807,0.2009,6e-4,0.0244,0.0426,9e-4,0.0167,0.0776,0.0944,0.1811,0.0274,0.003,0.0487,0.0852,0.3181,2e-4,218,2.7016
128,56845,Mitch Creek,26,"SF, SF","MIN, BRK",5,0,48,57.6002,30.8,0.3978,0.5,8,16,0.5,0,2,0,8,14,0.5714,5,7,0.7143,6,6,12,6,2,0,1,3,21,0.4375,4.2,7483,19830,1995,82,1074,6,0.1667,0.3333,0.0104,0,0.0417,0,0.1667,0.2917,0.0119,0.1042,0.1458,0.0149,0.125,0.125,0.25,0.125,0.0417,0,0.0208,0.0625,0.4375,0.0091,30,0.6104
144,16747954,Luol Deng,33,SF,MIN,22,2,392,101.0169,201.3636,0.1581,0.5593,59,118,0.5,14,44,0.3182,45,74,0.6081,25,35,0.7143,20,53,73,18,15,8,14,24,157,0.2966,7.1364,7483,19830,1995,82,1074,1.2857,0.1505,0.301,0.0013,0.0357,0.1122,8e-4,0.1148,0.1888,0.0016,0.0638,0.0893,0.0018,0.051,0.1352,0.1862,0.0459,0.0383,0.0204,0.0357,0.0612,0.4005,8e-4,188,2.4177
149,15170787,Gorgui Dieng,29,C,MIN,76,2,1031,380.1648,750.25,0.196,0.5265,189,377,0.5013,19,56,0.3393,170,321,0.5296,88,106,0.8302,81,230,311,72,48,41,57,134,485,0.2812,6.3816,7483,19830,1995,82,1074,1.2632,0.1833,0.3657,5e-4,0.0184,0.0543,3e-4,0.1649,0.3113,5e-4,0.0854,0.1028,8e-4,0.0786,0.2231,0.3016,0.0698,0.0466,0.0398,0.0553,0.13,0.4704,3e-4,694,6.4387
198,14000000,Taj Gibson,33,PF,MIN,70,57,1686,277.2953,1109.9571,0.1715,0.5764,304,537,0.5661,11,34,0.3235,293,503,0.5825,134,177,0.7571,172,286,458,84,53,39,73,186,753,0.3296,10.7571,7483,19830,1995,82,1074,1.1507,0.1803,0.3185,3e-4,0.0065,0.0202,2e-4,0.1738,0.2983,3e-4,0.0795,0.105,4e-4,0.102,0.1696,0.2716,0.0498,0.0314,0.0231,0.0433,0.1103,0.4466,2e-4,1038,8.7082
292,2444052,Tyus Jones,22,PG,MIN,68,23,1560,537.0316,742.3088,0.141,0.4596,185,446,0.4148,40,126,0.3175,145,320,0.4531,58,69,0.8406,23,111,134,327,81,5,47,78,468,0.1547,6.8824,7483,19830,1995,82,1074,6.9574,0.1186,0.2859,3e-4,0.0256,0.0808,2e-4,0.0929,0.2051,3e-4,0.0372,0.0442,5e-4,0.0147,0.0712,0.0859,0.2096,0.0519,0.0032,0.0301,0.05,0.3,1e-4,696,6.4526
